date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:10:56	102112/102112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:35%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0052-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0052-1024x576.jpg	(from https://cefoisa.com/projects/)
01:10:57	78376/78376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:36%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0053-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0053-1024x576.jpg	(from https://cefoisa.com/projects/)
01:10:58	119451/119451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:37%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0054-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0054-1024x576.jpg	(from https://cefoisa.com/projects/)
01:10:59	118983/118983	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:38%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0045-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0045-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:00	101705/101705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:39%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0046-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0046-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:01	105063/105063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:40%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0047-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0047-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:02	93199/93199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:41%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0048-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0048-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:03	92626/92626	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:42%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0040-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0040-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:04	97056/97056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:43%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0041-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0041-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:06	100104/100104	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:45%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0042-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0042-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:07	95765/95765	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:46%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0043-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0043-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:08	103710/103710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:47%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0044-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0044-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:09	108891/108891	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:48%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0036-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0036-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:10	107216/107216	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:49%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0037-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0037-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:11	88711/88711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:50%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0038-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0038-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:12	93167/93167	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:51%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0039-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0039-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:13	107383/107383	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:52%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0031-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0031-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:14	90372/90372	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:53%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0032-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0032-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:15	83002/83002	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:54%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0033-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0033-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:16	102046/102046	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:55%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0034-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0034-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:17	101237/101237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:56%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0035-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0035-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:18	89466/89466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:57%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0027-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0027-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:19	100969/100969	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:58%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0028-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0028-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:20	122987/122987	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:06:59%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0029-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0029-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:21	94504/94504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:00%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0030-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0030-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:22	79789/79789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:01%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0023-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0023-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:23	60968/60968	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:02%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0024-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0024-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:25	119074/119074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:03%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0025-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0025-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:25	88941/88941	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:05%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0026-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0026-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:27	122434/122434	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:06%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0020-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0020-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:28	102615/102615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:07%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0021-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0021-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:29	84287/84287	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:08%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0022-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0022-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:29	85929/85929	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:09%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0016-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0016-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:31	74132/74132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:10%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0017-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0017-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:32	80187/80187	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:11%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0018-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0018-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:33	64260/64260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:12%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0019-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0019-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:34	82907/82907	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:13%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0013-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0013-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:35	128782/128782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:14%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0014-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0014-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:36	125099/125099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:15%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0015-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0015-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:37	72825/72825	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:16%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0010-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0010-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:38	103809/103809	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:17%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0011-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0011-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:40	105458/105458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:18%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0012-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0012-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:40	78247/78247	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:20%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0006-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0006-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:41	87523/87523	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:21%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0007-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0007-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:43	104882/104882	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:22%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0008-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0008-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:44	113582/113582	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:23%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0009-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0009-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:45	105365/105365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:24%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0003-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0003-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:46	102192/102192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:25%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0004-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0004-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:47	72788/72788	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:26%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0005-1024x576.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/CV_-BROCHURE-CEFOISA-ACTUALIZADO-2022-1_page-0005-1024x576.jpg	(from https://cefoisa.com/projects/)
01:11:47	65102/65102	---M-Z	200	added ('OK')	text/css	etag:%22fe4e-65737e30-e71a92b170c59e8d;gz%22	https://cefoisa.com/wp-content/uploads/uag-plugin/assets/1000/uag-css-914-1702067760.css?ver=2.10.1	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/uag-plugin/assets/1000/uag-css-914-17020677603894.css	(from https://cefoisa.com/contact/)
01:11:48	41730/41730	---M-Z	200	added ('OK')	text/css	etag:%22a302-65638b76-573e31fccfa1f66;gz%22	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.8.4.1	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.minda65.css	(from https://cefoisa.com/contact/)
01:11:49	12237/12237	---M-Z	200	added ('OK')	application/json	date:Mon,%2011%20Dec%202023%2006:07:29%20GMT	https://cefoisa.com/wp-json/wp/v2/pages/914	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-json/wp/v2/pages/914.json	(from https://cefoisa.com/contact/)
01:11:50	2106/2106	---M-Z	200	added ('OK')	application/json	date:Mon,%2011%20Dec%202023%2006:07:29%20GMT	https://cefoisa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcefoisa.com%2Fcontact%2F	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-json/oembed/1.0/embed6ae5.json	(from https://cefoisa.com/contact/)
01:11:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Dec%202023%2006:07:30%20GMT	https://cefoisa.com/?p=914	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/indexaa07.html	(from https://cefoisa.com/contact/)
01:11:52	2265/2265	---M-Z	200	added ('OK')	text/xml	date:Mon,%2011%20Dec%202023%2006:07:31%20GMT	https://cefoisa.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcefoisa.com%2Fcontact%2F&format=xml	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-json/oembed/1.0/embeda572	(from https://cefoisa.com/contact/)
01:11:53	100636/100636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:32%20GMT	https://cefoisa.com/wp-content/uploads/2023/12/Contacto1-1-682x1024.jpeg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/12/Contacto1-1-682x1024.jpg	(from https://cefoisa.com/contact/)
01:11:54	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-65630830-cd394bf39d5f4cc1;gz%22	https://cefoisa.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://cefoisa.com/contact/)
